epoch_index,timestamp_start,timestamp_end,motion_type,motion_score,posture_label,posture_confidence,associated_sleep_event
858,6520.8,6535.2,Minor Movement,0.1332,Restless,0.75,
859,6528.4,6542.8,Minor Movement,0.1329,Restless,0.75,
860,6536.0,6550.4,Minor Movement,0.1531,Restless,0.75,
861,6543.6,6558.0,Minor Movement,0.1624,Restless,0.75,
862,6551.2,6565.6,Minor Movement,0.1831,Active,0.549,
863,6558.8,6573.2,Minor Movement,0.2126,Active,0.633,
864,6566.4,6580.8,Minor Movement,0.1769,Restless,0.75,
865,6574.0,6588.4,Minor Movement,0.1262,Restless,0.75,
866,6581.6,6596.0,Minor Movement,0.1682,Restless,0.75,
867,6589.2,6603.6,Minor Movement,0.1884,Active,0.56,
868,6596.8,6611.2,Minor Movement,0.1549,Restless,0.75,
869,6604.4,6618.8,Minor Movement,0.1533,Restless,0.75,
870,6612.0,6626.4,Minor Movement,0.1583,Restless,0.75,
871,6619.6,6634.0,Minor Movement,0.1745,Restless,0.75,
872,6627.2,6641.6,Minor Movement,0.1833,Active,0.545,
873,6634.8,6649.2,Minor Movement,0.1557,Restless,0.75,
874,6642.4,6656.8,Minor Movement,0.1216,Restless,0.75,
875,6650.0,6664.4,Minor Movement,0.1443,Restless,0.75,
876,6657.6,6672.0,Minor Movement,0.1699,Restless,0.75,
877,6665.2,6679.6,Minor Movement,0.15,Restless,0.75,
878,6672.8,6687.2,Minor Movement,0.1602,Restless,0.75,
879,6680.4,6694.8,Minor Movement,0.1819,Active,0.542,
880,6688.0,6702.4,Minor Movement,0.165,Restless,0.75,
881,6695.6,6710.0,Minor Movement,0.159,Restless,0.75,
882,6703.2,6717.6,Minor Movement,0.1694,Restless,0.75,
883,6710.8,6725.2,Minor Movement,0.1542,Restless,0.75,
884,6718.4,6732.8,Minor Movement,0.1301,Restless,0.75,
885,6726.0,6740.4,Minor Movement,0.1465,Restless,0.75,
886,6733.6,6748.0,Minor Movement,0.1682,Restless,0.75,
887,6741.2,6755.6,Minor Movement,0.1497,Restless,0.75,
888,6748.8,6763.2,Minor Movement,0.1237,Restless,0.75,
889,6756.4,6770.8,Minor Movement,0.1271,Restless,0.75,
890,6764.0,6778.4,Minor Movement,0.1261,Restless,0.75,
891,6771.6,6786.0,Minor Movement,0.1279,Restless,0.75,
892,6779.2,6793.6,Minor Movement,0.1504,Restless,0.75,
893,6786.8,6801.2,Minor Movement,0.1492,Restless,0.75,
894,6794.4,6808.8,Minor Movement,0.1517,Restless,0.75,
895,6802.0,6816.4,Minor Movement,0.1385,Restless,0.75,
896,6809.6,6824.0,Minor Movement,0.1231,Restless,0.75,
897,6817.2,6831.6,Minor Movement,0.1562,Restless,0.75,
898,6824.8,6839.2,Minor Movement,0.1403,Restless,0.75,
899,6832.4,6846.8,Minor Movement,0.1373,Restless,0.75,
900,6840.0,6854.4,Minor Movement,0.1565,Restless,0.75,
901,6847.6,6862.0,Minor Movement,0.1517,Restless,0.75,
902,6855.2,6869.6,Minor Movement,0.155,Restless,0.75,
903,6862.8,6877.2,Minor Movement,0.1467,Restless,0.75,
904,6870.4,6884.8,Minor Movement,0.1687,Restless,0.75,
905,6878.0,6892.4,Minor Movement,0.1651,Restless,0.75,
906,6885.6,6900.0,Minor Movement,0.1381,Restless,0.75,
907,6893.2,6907.6,Minor Movement,0.1323,Restless,0.75,
908,6900.8,6915.2,Minor Movement,0.1559,Restless,0.75,
909,6908.4,6922.8,Minor Movement,0.1503,Restless,0.75,
910,6916.0,6930.4,Minor Movement,0.1225,Restless,0.75,
911,6923.6,6938.0,Minor Movement,0.1243,Restless,0.75,
912,6931.2,6945.6,Minor Movement,0.1374,Restless,0.75,
913,6938.8,6953.2,Minor Movement,0.1596,Restless,0.75,
914,6946.4,6960.8,Minor Movement,0.151,Restless,0.75,
915,6954.0,6968.4,Minor Movement,0.1613,Restless,0.75,
916,6961.6,6976.0,Minor Movement,0.159,Restless,0.75,
917,6969.2,6983.6,Minor Movement,0.1564,Restless,0.75,
918,6976.8,6991.2,Minor Movement,0.1614,Restless,0.75,
919,6984.4,6998.8,Minor Movement,0.1202,Restless,0.75,
920,6992.0,7006.4,Minor Movement,0.1519,Restless,0.75,
921,6999.6,7014.0,Minor Movement,0.1673,Restless,0.75,
922,7007.2,7021.6,Minor Movement,0.1246,Restless,0.75,
923,7014.8,7029.2,Minor Movement,0.1449,Restless,0.75,
924,7022.4,7036.8,Minor Movement,0.1364,Restless,0.75,
925,7030.0,7044.4,Minor Movement,0.1572,Restless,0.75,
926,7037.6,7052.0,Minor Movement,0.1605,Restless,0.75,
927,7045.2,7059.6,Minor Movement,0.1127,Restless,0.75,
928,7052.8,7067.2,Minor Movement,0.1138,Restless,0.75,
929,7060.4,7074.8,Minor Movement,0.1642,Restless,0.75,
930,7068.0,7082.4,Minor Movement,0.1936,Active,0.576,
931,7075.6,7090.0,Minor Movement,0.1398,Restless,0.75,
932,7083.2,7097.6,Minor Movement,0.1386,Restless,0.75,
933,7090.8,7105.2,Minor Movement,0.1639,Restless,0.75,
934,7098.4,7112.8,Minor Movement,0.1324,Restless,0.75,
935,7106.0,7120.4,Minor Movement,0.1088,Restless,0.75,
936,7113.6,7128.0,Minor Movement,0.1305,Restless,0.75,
937,7121.2,7135.6,Minor Movement,0.1505,Restless,0.75,
938,7128.8,7143.2,Minor Movement,0.1365,Restless,0.75,
939,7136.4,7150.8,Minor Movement,0.1068,Restless,0.75,
940,7144.0,7158.4,Minor Movement,0.134,Restless,0.75,
941,7151.6,7166.0,Minor Movement,0.1135,Restless,0.75,
942,7159.2,7173.6,Minor Movement,0.1224,Restless,0.75,
943,7166.8,7181.2,Minor Movement,0.1792,Restless,0.75,
944,7174.4,7188.8,Minor Movement,0.2129,Active,0.64,
945,7182.0,7196.4,Minor Movement,0.182,Active,0.54,
946,7189.6,7204.0,Minor Movement,0.1966,Active,0.594,
947,7197.2,7211.6,Minor Movement,0.1723,Restless,0.75,
948,7204.8,7219.2,Still,0.0959,Restless,0.75,
949,7212.4,7226.8,Still,0.0993,Restless,0.75,
950,7220.0,7234.4,Minor Movement,0.1433,Restless,0.75,
951,7227.6,7242.0,Minor Movement,0.1325,Restless,0.75,
952,7235.2,7249.6,Minor Movement,0.1323,Restless,0.75,
953,7242.8,7257.2,Minor Movement,0.1529,Restless,0.75,
954,7250.4,7264.8,Minor Movement,0.1469,Restless,0.75,
955,7258.0,7272.4,Minor Movement,0.1448,Restless,0.75,
956,7265.6,7280.0,Minor Movement,0.1779,Restless,0.75,
957,7273.2,7287.6,Minor Movement,0.1723,Restless,0.75,
958,7280.8,7295.2,Minor Movement,0.1483,Restless,0.75,
959,7288.4,7302.8,Minor Movement,0.1115,Restless,0.75,
960,7296.0,7310.4,Minor Movement,0.1454,Restless,0.75,
961,7303.6,7318.0,Minor Movement,0.1813,Active,0.546,
962,7311.2,7325.6,Minor Movement,0.1808,Active,0.541,
963,7318.8,7333.2,Minor Movement,0.1569,Restless,0.75,
964,7326.4,7340.8,Minor Movement,0.1346,Restless,0.75,
965,7334.0,7348.4,Minor Movement,0.1495,Restless,0.75,
966,7341.6,7356.0,Minor Movement,0.1689,Restless,0.75,
967,7349.2,7363.6,Minor Movement,0.1457,Restless,0.75,
968,7356.8,7371.2,Minor Movement,0.1379,Restless,0.75,
969,7364.4,7378.8,Minor Movement,0.1857,Active,0.561,
970,7372.0,7386.4,Minor Movement,0.1733,Restless,0.75,
971,7379.6,7394.0,Minor Movement,0.1051,Restless,0.75,
972,7387.2,7401.6,Minor Movement,0.1369,Restless,0.75,
973,7394.8,7409.2,Minor Movement,0.1852,Active,0.559,
974,7402.4,7416.8,Minor Movement,0.2022,Active,0.608,
975,7410.0,7424.4,Minor Movement,0.1796,Restless,0.75,
976,7417.6,7432.0,Minor Movement,0.1406,Restless,0.75,
977,7425.2,7439.6,Minor Movement,0.15,Restless,0.75,
978,7432.8,7447.2,Minor Movement,0.153,Restless,0.75,
979,7440.4,7454.8,Minor Movement,0.1431,Restless,0.75,
980,7448.0,7462.4,Minor Movement,0.1442,Restless,0.75,
981,7455.6,7470.0,Minor Movement,0.1421,Restless,0.75,
982,7463.2,7477.6,Minor Movement,0.1617,Restless,0.75,
983,7470.8,7485.2,Minor Movement,0.1775,Restless,0.75,
984,7478.4,7492.8,Minor Movement,0.141,Restless,0.75,
985,7486.0,7500.4,Minor Movement,0.1324,Restless,0.75,
986,7493.6,7508.0,Minor Movement,0.1138,Restless,0.75,
987,7501.2,7515.6,Minor Movement,0.1402,Restless,0.75,
988,7508.8,7523.2,Minor Movement,0.1677,Restless,0.75,
989,7516.4,7530.8,Minor Movement,0.1417,Restless,0.75,
990,7524.0,7538.4,Minor Movement,0.1464,Restless,0.75,
991,7531.6,7546.0,Minor Movement,0.1606,Restless,0.75,
992,7539.2,7553.6,Minor Movement,0.1423,Restless,0.75,
993,7546.8,7561.2,Minor Movement,0.1461,Restless,0.75,
994,7554.4,7568.8,Minor Movement,0.158,Restless,0.75,
995,7562.0,7576.4,Minor Movement,0.1399,Restless,0.75,
996,7569.6,7584.0,Minor Movement,0.1325,Restless,0.75,
997,7577.2,7591.6,Minor Movement,0.1399,Restless,0.75,
998,7584.8,7599.2,Minor Movement,0.1333,Restless,0.75,
999,7592.4,7606.8,Minor Movement,0.1604,Restless,0.75,
1000,7600.0,7614.4,Minor Movement,0.1608,Restless,0.75,
1001,7607.6,7622.0,Minor Movement,0.1253,Restless,0.75,
1002,7615.2,7629.6,Minor Movement,0.1451,Restless,0.75,
1003,7622.8,7637.2,Minor Movement,0.1669,Restless,0.75,
1004,7630.4,7644.8,Minor Movement,0.1478,Restless,0.75,
1005,7638.0,7652.4,Minor Movement,0.137,Restless,0.75,
1006,7645.6,7660.0,Minor Movement,0.1575,Restless,0.75,
1007,7653.2,7667.6,Minor Movement,0.178,Restless,0.75,
1008,7660.8,7675.2,Minor Movement,0.1758,Restless,0.75,
1009,7668.4,7682.8,Minor Movement,0.1877,Active,0.563,
1010,7676.0,7690.4,Minor Movement,0.1544,Restless,0.75,
1011,7683.6,7698.0,Minor Movement,0.1628,Restless,0.75,
1012,7691.2,7705.6,Minor Movement,0.1487,Restless,0.75,
1013,7698.8,7713.2,Minor Movement,0.1401,Restless,0.75,
1014,7706.4,7720.8,Minor Movement,0.1574,Restless,0.75,
1015,7714.0,7728.4,Minor Movement,0.1237,Restless,0.75,
1016,7721.6,7736.0,Minor Movement,0.1046,Restless,0.75,
1017,7729.2,7743.6,Minor Movement,0.1614,Restless,0.75,
1018,7736.8,7751.2,Minor Movement,0.1799,Restless,0.75,
1019,7744.4,7758.8,Minor Movement,0.1769,Restless,0.75,
1020,7752.0,7766.4,Minor Movement,0.2014,Active,0.595,
1021,7759.6,7774.0,Minor Movement,0.2114,Active,0.632,
1022,7767.2,7781.6,Minor Movement,0.1854,Active,0.557,
1023,7774.8,7789.2,Minor Movement,0.1604,Restless,0.75,
1024,7782.4,7796.8,Minor Movement,0.1555,Restless,0.75,
1025,7790.0,7804.4,Minor Movement,0.1348,Restless,0.75,
1026,7797.6,7812.0,Minor Movement,0.1299,Restless,0.75,
1027,7805.2,7819.6,Minor Movement,0.1253,Restless,0.75,
1028,7812.8,7827.2,Minor Movement,0.1298,Restless,0.75,
1029,7820.4,7834.8,Minor Movement,0.1588,Restless,0.75,
1030,7828.0,7842.4,Minor Movement,0.1412,Restless,0.75,
1031,7835.6,7850.0,Minor Movement,0.131,Restless,0.75,
1032,7843.2,7857.6,Minor Movement,0.129,Restless,0.75,
1033,7850.8,7865.2,Minor Movement,0.1267,Restless,0.75,
1034,7858.4,7872.8,Minor Movement,0.1548,Restless,0.75,
1035,7866.0,7880.4,Minor Movement,0.1291,Restless,0.75,
1036,7873.6,7888.0,Minor Movement,0.1286,Restless,0.75,
1037,7881.2,7895.6,Minor Movement,0.1553,Restless,0.75,
1038,7888.8,7903.2,Minor Movement,0.1818,Active,0.547,
1039,7896.4,7910.8,Minor Movement,0.192,Active,0.578,
1040,7904.0,7918.4,Minor Movement,0.1915,Active,0.563,
1041,7911.6,7926.0,Minor Movement,0.1611,Restless,0.75,
1042,7919.2,7933.6,Minor Movement,0.1451,Restless,0.75,
1043,7926.8,7941.2,Minor Movement,0.1389,Restless,0.75,
1044,7934.4,7948.8,Minor Movement,0.1315,Restless,0.75,
1045,7942.0,7956.4,Minor Movement,0.1393,Restless,0.75,
1046,7949.6,7964.0,Minor Movement,0.1367,Restless,0.75,
1047,7957.2,7971.6,Minor Movement,0.1566,Restless,0.75,
1048,7964.8,7979.2,Minor Movement,0.1476,Restless,0.75,
1049,7972.4,7986.8,Minor Movement,0.145,Restless,0.75,
1050,7980.0,7994.4,Minor Movement,0.1344,Restless,0.75,
1051,7987.6,8002.0,Minor Movement,0.1474,Restless,0.75,
1052,7995.2,8009.6,Minor Movement,0.1647,Restless,0.75,
1053,8002.8,8017.2,Minor Movement,0.1521,Restless,0.75,
1054,8010.4,8024.8,Minor Movement,0.175,Restless,0.75,
1055,8018.0,8032.4,Minor Movement,0.1644,Restless,0.75,
1056,8025.6,8040.0,Minor Movement,0.1314,Restless,0.75,
1057,8033.2,8047.6,Minor Movement,0.1544,Restless,0.75,
1058,8040.8,8055.2,Minor Movement,0.1728,Restless,0.75,
1059,8048.4,8062.8,Minor Movement,0.167,Restless,0.75,
1060,8056.0,8070.4,Minor Movement,0.1592,Restless,0.75,
1061,8063.6,8078.0,Minor Movement,0.1372,Restless,0.75,
1062,8071.2,8085.6,Minor Movement,0.1447,Restless,0.75,
1063,8078.8,8093.2,Minor Movement,0.1639,Restless,0.75,
1064,8086.4,8100.8,Minor Movement,0.183,Active,0.552,
1065,8094.0,8108.4,Minor Movement,0.1894,Active,0.568,
1066,8101.6,8116.0,Minor Movement,0.1851,Active,0.548,
1067,8109.2,8123.6,Minor Movement,0.1491,Restless,0.75,
1068,8116.8,8131.2,Minor Movement,0.1461,Restless,0.75,
1069,8124.4,8138.8,Minor Movement,0.1523,Restless,0.75,
1070,8132.0,8146.4,Minor Movement,0.1288,Restless,0.75,
1071,8139.6,8154.0,Minor Movement,0.1495,Restless,0.75,
1072,8147.2,8161.6,Minor Movement,0.1811,Active,0.545,
1073,8154.8,8169.2,Minor Movement,0.1779,Restless,0.75,
1074,8162.4,8176.8,Minor Movement,0.1674,Restless,0.75,
1075,8170.0,8184.4,Minor Movement,0.1613,Restless,0.75,
1076,8177.6,8192.0,Minor Movement,0.2033,Active,0.609,
1077,8185.2,8199.6,Minor Movement,0.1814,Active,0.542,
1078,8192.8,8207.2,Minor Movement,0.1376,Restless,0.75,
1079,8200.4,8214.8,Minor Movement,0.1365,Restless,0.75,
1080,8208.0,8222.4,Minor Movement,0.1402,Restless,0.75,
1081,8215.6,8230.0,Minor Movement,0.184,Active,0.549,
1082,8223.2,8237.6,Minor Movement,0.1692,Restless,0.75,
1083,8230.8,8245.2,Minor Movement,0.1168,Restless,0.75,
1084,8238.4,8252.8,Minor Movement,0.1391,Restless,0.75,
1085,8246.0,8260.4,Minor Movement,0.1582,Restless,0.75,
1086,8253.6,8268.0,Minor Movement,0.1577,Restless,0.75,
1087,8261.2,8275.6,Minor Movement,0.1742,Restless,0.75,
1088,8268.8,8283.2,Minor Movement,0.1693,Restless,0.75,
1089,8276.4,8290.8,Minor Movement,0.1634,Restless,0.75,
1090,8284.0,8298.4,Minor Movement,0.1844,Active,0.543,
1091,8291.6,8306.0,Minor Movement,0.1566,Restless,0.75,
1092,8299.2,8313.6,Minor Movement,0.1401,Restless,0.75,
1093,8306.8,8321.2,Minor Movement,0.1449,Restless,0.75,
1094,8314.4,8328.8,Minor Movement,0.1269,Restless,0.75,
1095,8322.0,8336.4,Minor Movement,0.1518,Restless,0.75,
1096,8329.6,8344.0,Minor Movement,0.1638,Restless,0.75,
1097,8337.2,8351.6,Minor Movement,0.1444,Restless,0.75,
1098,8344.8,8359.2,Minor Movement,0.1542,Restless,0.75,
1099,8352.4,8366.8,Minor Movement,0.19,Active,0.573,
1100,8360.0,8374.4,Minor Movement,0.1884,Active,0.56,
1101,8367.6,8382.0,Minor Movement,0.1606,Restless,0.75,
1102,8375.2,8389.6,Minor Movement,0.1641,Restless,0.75,
1103,8382.8,8397.2,Minor Movement,0.1445,Restless,0.75,
1104,8390.4,8404.8,Minor Movement,0.1217,Restless,0.75,
1105,8398.0,8412.4,Minor Movement,0.1244,Restless,0.75,
1106,8405.6,8420.0,Minor Movement,0.1494,Restless,0.75,
1107,8413.2,8427.6,Minor Movement,0.2013,Active,0.608,
1108,8420.8,8435.2,Minor Movement,0.163,Restless,0.75,
1109,8428.4,8442.8,Minor Movement,0.1061,Restless,0.75,
1110,8436.0,8450.4,Minor Movement,0.1406,Restless,0.75,
1111,8443.6,8458.0,Minor Movement,0.1505,Restless,0.75,
1112,8451.2,8465.6,Minor Movement,0.1211,Restless,0.75,
1113,8458.8,8473.2,Minor Movement,0.1623,Restless,0.75,
1114,8466.4,8480.8,Minor Movement,0.1752,Restless,0.75,
1115,8474.0,8488.4,Minor Movement,0.141,Restless,0.75,
1116,8481.6,8496.0,Minor Movement,0.1412,Restless,0.75,
1117,8489.2,8503.6,Minor Movement,0.139,Restless,0.75,
1118,8496.8,8511.2,Minor Movement,0.1624,Restless,0.75,
1119,8504.4,8518.8,Minor Movement,0.1805,Active,0.544,
1120,8512.0,8526.4,Minor Movement,0.141,Restless,0.75,
1121,8519.6,8534.0,Minor Movement,0.1334,Restless,0.75,
1122,8527.2,8541.6,Minor Movement,0.1228,Restless,0.75,
1123,8534.8,8549.2,Minor Movement,0.1382,Restless,0.75,
1124,8542.4,8556.8,Minor Movement,0.1659,Restless,0.75,
1125,8550.0,8564.4,Minor Movement,0.1667,Restless,0.75,
1126,8557.6,8572.0,Minor Movement,0.1713,Restless,0.75,
1127,8565.2,8579.6,Minor Movement,0.1661,Restless,0.75,
1128,8572.8,8587.2,Minor Movement,0.1578,Restless,0.75,
1129,8580.4,8594.8,Minor Movement,0.1754,Restless,0.75,
1130,8588.0,8602.4,Minor Movement,0.1551,Restless,0.75,
1131,8595.6,8610.0,Minor Movement,0.1412,Restless,0.75,
1132,8603.2,8617.6,Minor Movement,0.1683,Restless,0.75,
1133,8610.8,8625.2,Minor Movement,0.167,Restless,0.75,
1134,8618.4,8632.8,Minor Movement,0.1449,Restless,0.75,
1135,8626.0,8640.4,Minor Movement,0.1845,Active,0.546,
1136,8633.6,8648.0,Minor Movement,0.1578,Restless,0.75,
1137,8641.2,8655.6,Minor Movement,0.1205,Restless,0.75,
1138,8648.8,8663.2,Minor Movement,0.147,Restless,0.75,
1139,8656.4,8670.8,Minor Movement,0.143,Restless,0.75,
1140,8664.0,8678.4,Minor Movement,0.1499,Restless,0.75,
1141,8671.6,8686.0,Minor Movement,0.1948,Active,0.583,
1142,8679.2,8693.6,Minor Movement,0.1638,Restless,0.75,
1143,8686.8,8701.2,Minor Movement,0.1092,Restless,0.75,
1144,8694.4,8708.8,Minor Movement,0.1459,Restless,0.75,
1145,8702.0,8716.4,Minor Movement,0.1614,Restless,0.75,
1146,8709.6,8724.0,Minor Movement,0.1421,Restless,0.75,
1147,8717.2,8731.6,Minor Movement,0.1521,Restless,0.75,
1148,8724.8,8739.2,Minor Movement,0.1686,Restless,0.75,
1149,8732.4,8746.8,Minor Movement,0.1402,Restless,0.75,
1150,8740.0,8754.4,Minor Movement,0.1434,Restless,0.75,
1151,8747.6,8762.0,Minor Movement,0.133,Restless,0.75,
1152,8755.2,8769.6,Minor Movement,0.1167,Restless,0.75,
1153,8762.8,8777.2,Minor Movement,0.128,Restless,0.75,
1154,8770.4,8784.8,Minor Movement,0.164,Restless,0.75,
1155,8778.0,8792.4,Minor Movement,0.1924,Active,0.567,
1156,8785.6,8800.0,Minor Movement,0.1584,Restless,0.75,
1157,8793.2,8807.6,Minor Movement,0.1574,Restless,0.75,
1158,8800.8,8815.2,Minor Movement,0.1334,Restless,0.75,
1159,8808.4,8822.8,Still,0.0993,Restless,0.75,
1160,8816.0,8830.4,Minor Movement,0.1504,Restless,0.75,
1161,8823.6,8838.0,Minor Movement,0.1439,Restless,0.75,
1162,8831.2,8845.6,Minor Movement,0.1148,Restless,0.75,
1163,8838.8,8853.2,Minor Movement,0.1432,Restless,0.75,
1164,8846.4,8860.8,Minor Movement,0.1537,Restless,0.75,
1165,8854.0,8868.4,Minor Movement,0.1597,Restless,0.75,
1166,8861.6,8876.0,Minor Movement,0.1418,Restless,0.75,
1167,8869.2,8883.6,Minor Movement,0.1492,Restless,0.75,
1168,8876.8,8891.2,Minor Movement,0.1735,Restless,0.75,
1169,8884.4,8898.8,Minor Movement,0.1226,Restless,0.75,
1170,8892.0,8906.4,Minor Movement,0.1309,Restless,0.75,
1171,8899.6,8914.0,Minor Movement,0.1355,Restless,0.75,
1172,8907.2,8921.6,Minor Movement,0.1647,Restless,0.75,
1173,8914.8,8929.2,Minor Movement,0.1927,Active,0.571,
1174,8922.4,8936.8,Minor Movement,0.1365,Restless,0.75,
1175,8930.0,8944.4,Minor Movement,0.1413,Restless,0.75,
1176,8937.6,8952.0,Minor Movement,0.1628,Restless,0.75,
1177,8945.2,8959.6,Minor Movement,0.1639,Restless,0.75,
1178,8952.8,8967.2,Minor Movement,0.185,Active,0.546,
1179,8960.4,8974.8,Minor Movement,0.1477,Restless,0.75,
1180,8968.0,8982.4,Minor Movement,0.1691,Restless,0.75,
1181,8975.6,8990.0,Minor Movement,0.1759,Restless,0.75,
1182,8983.2,8997.6,Minor Movement,0.1328,Restless,0.75,
1183,8990.8,9005.2,Minor Movement,0.1277,Restless,0.75,
1184,8998.4,9012.8,Minor Movement,0.154,Restless,0.75,
1185,9006.0,9020.4,Minor Movement,0.1771,Restless,0.75,
1186,9013.6,9028.0,Minor Movement,0.1602,Restless,0.75,
1187,9021.2,9035.6,Minor Movement,0.1529,Restless,0.75,
1188,9028.8,9043.2,Minor Movement,0.1417,Restless,0.75,
1189,9036.4,9050.8,Minor Movement,0.1629,Restless,0.75,
1190,9044.0,9058.4,Minor Movement,0.1895,Active,0.561,
1191,9051.6,9066.0,Minor Movement,0.14,Restless,0.75,
1192,9059.2,9073.6,Minor Movement,0.1351,Restless,0.75,
1193,9066.8,9081.2,Minor Movement,0.1596,Restless,0.75,
1194,9074.4,9088.8,Minor Movement,0.154,Restless,0.75,
1195,9082.0,9096.4,Minor Movement,0.1647,Restless,0.75,
1196,9089.6,9104.0,Minor Movement,0.1707,Restless,0.75,
1197,9097.2,9111.6,Minor Movement,0.1494,Restless,0.75,
1198,9104.8,9119.2,Minor Movement,0.1482,Restless,0.75,
1199,9112.4,9126.8,Minor Movement,0.1528,Restless,0.75,
1200,9120.0,9134.4,Minor Movement,0.1359,Restless,0.75,
1201,9127.6,9142.0,Minor Movement,0.1284,Restless,0.75,
1202,9135.2,9149.6,Minor Movement,0.149,Restless,0.75,
1203,9142.8,9157.2,Minor Movement,0.1795,Active,0.54,
1204,9150.4,9164.8,Minor Movement,0.163,Restless,0.75,
1205,9158.0,9172.4,Minor Movement,0.1365,Restless,0.75,
1206,9165.6,9180.0,Minor Movement,0.1188,Restless,0.75,
1207,9173.2,9187.6,Minor Movement,0.1455,Restless,0.75,
1208,9180.8,9195.2,Minor Movement,0.1639,Restless,0.75,
1209,9188.4,9202.8,Minor Movement,0.1687,Restless,0.75,
1210,9196.0,9210.4,Minor Movement,0.1479,Restless,0.75,
1211,9203.6,9218.0,Minor Movement,0.1585,Restless,0.75,
1212,9211.2,9225.6,Minor Movement,0.1834,Active,0.547,
1213,9218.8,9233.2,Minor Movement,0.1757,Restless,0.75,
1214,9226.4,9240.8,Minor Movement,0.1546,Restless,0.75,
1215,9234.0,9248.4,Minor Movement,0.1544,Restless,0.75,
1216,9241.6,9256.0,Minor Movement,0.1366,Restless,0.75,
1217,9249.2,9263.6,Minor Movement,0.1434,Restless,0.75,
1218,9256.8,9271.2,Minor Movement,0.1632,Restless,0.75,
1219,9264.4,9278.8,Minor Movement,0.1435,Restless,0.75,
1220,9272.0,9286.4,Minor Movement,0.1391,Restless,0.75,
1221,9279.6,9294.0,Minor Movement,0.1515,Restless,0.75,
1222,9287.2,9301.6,Minor Movement,0.1418,Restless,0.75,
1223,9294.8,9309.2,Minor Movement,0.1809,Restless,0.75,
1224,9302.4,9316.8,Minor Movement,0.1977,Active,0.586,
1225,9310.0,9324.4,Minor Movement,0.1871,Active,0.56,
1226,9317.6,9332.0,Minor Movement,0.1871,Active,0.56,
1227,9325.2,9339.6,Minor Movement,0.1738,Restless,0.75,
1228,9332.8,9347.2,Minor Movement,0.1498,Restless,0.75,
1229,9340.4,9354.8,Minor Movement,0.1566,Restless,0.75,
1230,9348.0,9362.4,Minor Movement,0.169,Restless,0.75,
1231,9355.6,9370.0,Minor Movement,0.1409,Restless,0.75,
1232,9363.2,9377.6,Minor Movement,0.1214,Restless,0.75,
1233,9370.8,9385.2,Minor Movement,0.1532,Restless,0.75,
1234,9378.4,9392.8,Minor Movement,0.15,Restless,0.75,
1235,9386.0,9400.4,Minor Movement,0.1425,Restless,0.75,
1236,9393.6,9408.0,Minor Movement,0.1508,Restless,0.75,
1237,9401.2,9415.6,Minor Movement,0.1486,Restless,0.75,
1238,9408.8,9423.2,Minor Movement,0.1786,Restless,0.75,
1239,9416.4,9430.8,Minor Movement,0.1705,Restless,0.75,
1240,9424.0,9438.4,Minor Movement,0.17,Restless,0.75,
1241,9431.6,9446.0,Minor Movement,0.1861,Active,0.558,
1242,9439.2,9453.6,Minor Movement,0.1855,Active,0.555,
1243,9446.8,9461.2,Minor Movement,0.1669,Restless,0.75,
1244,9454.4,9468.8,Minor Movement,0.1704,Restless,0.75,
1245,9462.0,9476.4,Minor Movement,0.1956,Active,0.586,
1246,9469.6,9484.0,Minor Movement,0.1737,Restless,0.75,
1247,9477.2,9491.6,Minor Movement,0.1281,Restless,0.75,
1248,9484.8,9499.2,Minor Movement,0.1381,Restless,0.75,
1249,9492.4,9506.8,Minor Movement,0.1604,Restless,0.75,
1250,9500.0,9514.4,Minor Movement,0.1556,Restless,0.75,
1251,9507.6,9522.0,Minor Movement,0.1534,Restless,0.75,
1252,9515.2,9529.6,Minor Movement,0.1492,Restless,0.75,
1253,9522.8,9537.2,Minor Movement,0.1262,Restless,0.75,
1254,9530.4,9544.8,Minor Movement,0.1148,Restless,0.75,
1255,9538.0,9552.4,Minor Movement,0.1273,Restless,0.75,
1256,9545.6,9560.0,Minor Movement,0.1326,Restless,0.75,
1257,9553.2,9567.6,Minor Movement,0.1555,Restless,0.75,
1258,9560.8,9575.2,Minor Movement,0.1816,Restless,0.75,
1259,9568.4,9582.8,Minor Movement,0.1583,Restless,0.75,
1260,9576.0,9590.4,Minor Movement,0.1275,Restless,0.75,
1261,9583.6,9598.0,Minor Movement,0.1304,Restless,0.75,
1262,9591.2,9605.6,Minor Movement,0.1728,Restless,0.75,
1263,9598.8,9613.2,Minor Movement,0.1746,Restless,0.75,
1264,9606.4,9620.8,Minor Movement,0.1209,Restless,0.75,
1265,9614.0,9628.4,Minor Movement,0.1453,Restless,0.75,
1266,9621.6,9636.0,Minor Movement,0.1567,Restless,0.75,
1267,9629.2,9643.6,Minor Movement,0.1346,Restless,0.75,
1268,9636.8,9651.2,Minor Movement,0.1518,Restless,0.75,
1269,9644.4,9658.8,Minor Movement,0.1753,Restless,0.75,
1270,9652.0,9666.4,Minor Movement,0.1653,Restless,0.75,
1271,9659.6,9674.0,Minor Movement,0.1554,Restless,0.75,
1272,9667.2,9681.6,Minor Movement,0.1628,Restless,0.75,
1273,9674.8,9689.2,Minor Movement,0.1826,Restless,0.75,
1274,9682.4,9696.8,Minor Movement,0.1817,Active,0.543,
