epoch_index,timestamp_start,timestamp_end,motion_type,motion_score,posture_label,posture_confidence,associated_sleep_event
890,6764.0,6778.4,Major Movement,0.4104,Active,0.568,
891,6771.6,6786.0,Major Movement,0.4029,Active,0.563,
892,6779.2,6793.6,Major Movement,0.4004,Active,0.56,
893,6786.8,6801.2,Major Movement,0.3943,Active,0.554,
894,6794.4,6808.8,Major Movement,0.3847,Restless,0.75,
895,6802.0,6816.4,Major Movement,0.3987,Active,0.544,
896,6809.6,6824.0,Major Movement,0.4119,Active,0.565,
897,6817.2,6831.6,Major Movement,0.4133,Active,0.565,
898,6824.8,6839.2,Major Movement,0.4056,Active,0.564,
899,6832.4,6846.8,Major Movement,0.4074,Active,0.562,
900,6840.0,6854.4,Major Movement,0.4042,Active,0.554,
901,6847.6,6862.0,Major Movement,0.3976,Active,0.55,
902,6855.2,6869.6,Major Movement,0.4123,Active,0.567,
903,6862.8,6877.2,Major Movement,0.4126,Active,0.568,
904,6870.4,6884.8,Major Movement,0.3986,Active,0.541,
905,6878.0,6892.4,Major Movement,0.4058,Active,0.552,
906,6885.6,6900.0,Major Movement,0.4127,Active,0.568,
907,6893.2,6907.6,Major Movement,0.406,Active,0.557,
908,6900.8,6915.2,Major Movement,0.4128,Active,0.569,
909,6908.4,6922.8,Major Movement,0.4152,Active,0.577,
910,6916.0,6930.4,Major Movement,0.4112,Active,0.57,
911,6923.6,6938.0,Major Movement,0.4166,Active,0.585,
912,6931.2,6945.6,Major Movement,0.4138,Active,0.573,
913,6938.8,6953.2,Major Movement,0.4084,Active,0.575,
914,6946.4,6960.8,Major Movement,0.4067,Active,0.565,
915,6954.0,6968.4,Major Movement,0.4097,Active,0.565,
916,6961.6,6976.0,Major Movement,0.4084,Active,0.564,
917,6969.2,6983.6,Major Movement,0.4055,Active,0.559,
918,6976.8,6991.2,Major Movement,0.4154,Active,0.576,
919,6984.4,6998.8,Major Movement,0.4115,Active,0.576,
920,6992.0,7006.4,Major Movement,0.4149,Active,0.575,
921,6999.6,7014.0,Major Movement,0.4119,Active,0.576,
922,7007.2,7021.6,Major Movement,0.4064,Active,0.562,
923,7014.8,7029.2,Major Movement,0.4142,Active,0.567,
924,7022.4,7036.8,Major Movement,0.413,Active,0.572,
925,7030.0,7044.4,Major Movement,0.402,Active,0.554,
926,7037.6,7052.0,Major Movement,0.4013,Active,0.553,
927,7045.2,7059.6,Major Movement,0.4129,Active,0.569,
928,7052.8,7067.2,Major Movement,0.4146,Active,0.569,
929,7060.4,7074.8,Major Movement,0.4103,Active,0.567,
930,7068.0,7082.4,Major Movement,0.4129,Active,0.569,
931,7075.6,7090.0,Major Movement,0.4044,Active,0.56,
932,7083.2,7097.6,Major Movement,0.3997,Active,0.553,
933,7090.8,7105.2,Major Movement,0.4106,Active,0.564,
934,7098.4,7112.8,Major Movement,0.4185,Active,0.585,
935,7106.0,7120.4,Major Movement,0.4132,Active,0.577,
936,7113.6,7128.0,Major Movement,0.4021,Active,0.554,
937,7121.2,7135.6,Major Movement,0.4103,Active,0.565,
938,7128.8,7143.2,Major Movement,0.4099,Active,0.568,
939,7136.4,7150.8,Major Movement,0.4152,Active,0.575,
940,7144.0,7158.4,Major Movement,0.4094,Active,0.568,
941,7151.6,7166.0,Major Movement,0.4122,Active,0.569,
942,7159.2,7173.6,Major Movement,0.4201,Active,0.587,
943,7166.8,7181.2,Major Movement,0.4242,Active,0.587,
944,7174.4,7188.8,Major Movement,0.4226,Active,0.591,
945,7182.0,7196.4,Major Movement,0.4189,Active,0.582,
946,7189.6,7204.0,Major Movement,0.4163,Active,0.58,
947,7197.2,7211.6,Major Movement,0.4119,Active,0.565,
948,7204.8,7219.2,Major Movement,0.401,Active,0.549,
949,7212.4,7226.8,Major Movement,0.4044,Active,0.558,
950,7220.0,7234.4,Major Movement,0.4035,Active,0.561,
951,7227.6,7242.0,Major Movement,0.4009,Active,0.552,
952,7235.2,7249.6,Major Movement,0.3872,Restless,0.75,
953,7242.8,7257.2,Major Movement,0.3807,Restless,0.75,
954,7250.4,7264.8,Major Movement,0.4121,Active,0.563,
955,7258.0,7272.4,Major Movement,0.4197,Active,0.583,
956,7265.6,7280.0,Major Movement,0.4067,Active,0.557,
957,7273.2,7287.6,Major Movement,0.3955,Active,0.543,
958,7280.8,7295.2,Major Movement,0.3994,Active,0.551,
959,7288.4,7302.8,Major Movement,0.3955,Active,0.549,
960,7296.0,7310.4,Major Movement,0.3971,Active,0.544,
961,7303.6,7318.0,Major Movement,0.4168,Active,0.577,
962,7311.2,7325.6,Major Movement,0.4209,Active,0.583,
963,7318.8,7333.2,Major Movement,0.4065,Active,0.568,
964,7326.4,7340.8,Major Movement,0.4117,Active,0.577,
965,7334.0,7348.4,Major Movement,0.4096,Active,0.574,
966,7341.6,7356.0,Major Movement,0.4022,Active,0.555,
967,7349.2,7363.6,Major Movement,0.4004,Active,0.557,
968,7356.8,7371.2,Major Movement,0.4037,Active,0.554,
969,7364.4,7378.8,Major Movement,0.3992,Active,0.556,
970,7372.0,7386.4,Major Movement,0.4089,Active,0.562,
971,7379.6,7394.0,Major Movement,0.4051,Active,0.559,
972,7387.2,7401.6,Major Movement,0.3967,Active,0.553,
973,7394.8,7409.2,Major Movement,0.4052,Active,0.547,
974,7402.4,7416.8,Major Movement,0.4128,Active,0.565,
975,7410.0,7424.4,Major Movement,0.414,Active,0.573,
976,7417.6,7432.0,Major Movement,0.4209,Active,0.588,
977,7425.2,7439.6,Major Movement,0.4139,Active,0.571,
978,7432.8,7447.2,Major Movement,0.3989,Active,0.55,
979,7440.4,7454.8,Major Movement,0.4094,Active,0.558,
980,7448.0,7462.4,Major Movement,0.4087,Active,0.561,
981,7455.6,7470.0,Major Movement,0.4017,Active,0.552,
982,7463.2,7477.6,Major Movement,0.4065,Active,0.559,
983,7470.8,7485.2,Major Movement,0.403,Active,0.551,
984,7478.4,7492.8,Major Movement,0.3954,Active,0.55,
985,7486.0,7500.4,Major Movement,0.4109,Active,0.569,
986,7493.6,7508.0,Major Movement,0.413,Active,0.58,
987,7501.2,7515.6,Major Movement,0.4241,Active,0.583,
988,7508.8,7523.2,Major Movement,0.413,Active,0.559,
989,7516.4,7530.8,Major Movement,0.401,Active,0.55,
990,7524.0,7538.4,Major Movement,0.3974,Active,0.544,
991,7531.6,7546.0,Major Movement,0.3763,Restless,0.75,
992,7539.2,7553.6,Major Movement,0.3932,Active,0.545,
993,7546.8,7561.2,Major Movement,0.4114,Active,0.565,
994,7554.4,7568.8,Major Movement,0.4104,Active,0.575,
995,7562.0,7576.4,Major Movement,0.4111,Active,0.57,
996,7569.6,7584.0,Major Movement,0.4155,Active,0.573,
997,7577.2,7591.6,Major Movement,0.4159,Active,0.576,
998,7584.8,7599.2,Major Movement,0.4082,Active,0.568,
999,7592.4,7606.8,Major Movement,0.4131,Active,0.57,
1000,7600.0,7614.4,Major Movement,0.4092,Active,0.559,
1001,7607.6,7622.0,Major Movement,0.4172,Active,0.578,
1002,7615.2,7629.6,Major Movement,0.4097,Active,0.562,
1003,7622.8,7637.2,Major Movement,0.4138,Active,0.567,
1004,7630.4,7644.8,Major Movement,0.4235,Active,0.584,
1005,7638.0,7652.4,Major Movement,0.4122,Active,0.575,
1006,7645.6,7660.0,Major Movement,0.4043,Active,0.556,
1007,7653.2,7667.6,Major Movement,0.4113,Active,0.566,
1008,7660.8,7675.2,Major Movement,0.4073,Active,0.556,
1009,7668.4,7682.8,Major Movement,0.4087,Active,0.567,
1010,7676.0,7690.4,Major Movement,0.412,Active,0.57,
1011,7683.6,7698.0,Major Movement,0.4056,Active,0.562,
1012,7691.2,7705.6,Major Movement,0.4026,Active,0.557,
1013,7698.8,7713.2,Major Movement,0.4092,Active,0.569,
1014,7706.4,7720.8,Major Movement,0.412,Active,0.567,
1015,7714.0,7728.4,Major Movement,0.4056,Active,0.564,
1016,7721.6,7736.0,Major Movement,0.4175,Active,0.578,
1017,7729.2,7743.6,Major Movement,0.4173,Active,0.583,
1018,7736.8,7751.2,Major Movement,0.4217,Active,0.581,
1019,7744.4,7758.8,Major Movement,0.4041,Active,0.561,
1020,7752.0,7766.4,Major Movement,0.4043,Active,0.558,
1021,7759.6,7774.0,Major Movement,0.4043,Active,0.559,
1022,7767.2,7781.6,Major Movement,0.4088,Active,0.564,
1023,7774.8,7789.2,Major Movement,0.4142,Active,0.576,
1024,7782.4,7796.8,Major Movement,0.4149,Active,0.571,
1025,7790.0,7804.4,Major Movement,0.4137,Active,0.576,
1026,7797.6,7812.0,Major Movement,0.4107,Active,0.565,
1027,7805.2,7819.6,Major Movement,0.4086,Active,0.57,
1028,7812.8,7827.2,Major Movement,0.4028,Active,0.557,
1029,7820.4,7834.8,Major Movement,0.4009,Active,0.547,
1030,7828.0,7842.4,Major Movement,0.4061,Active,0.562,
1031,7835.6,7850.0,Major Movement,0.4173,Active,0.576,
1032,7843.2,7857.6,Major Movement,0.4183,Active,0.583,
1033,7850.8,7865.2,Major Movement,0.4069,Active,0.559,
1034,7858.4,7872.8,Major Movement,0.397,Active,0.55,
1035,7866.0,7880.4,Major Movement,0.4084,Active,0.559,
1036,7873.6,7888.0,Major Movement,0.4082,Active,0.562,
1037,7881.2,7895.6,Major Movement,0.4133,Active,0.569,
1038,7888.8,7903.2,Major Movement,0.4163,Active,0.573,
1039,7896.4,7910.8,Major Movement,0.4136,Active,0.566,
1040,7904.0,7918.4,Major Movement,0.4057,Active,0.568,
1041,7911.6,7926.0,Major Movement,0.4224,Active,0.586,
1042,7919.2,7933.6,Major Movement,0.4212,Active,0.586,
1043,7926.8,7941.2,Major Movement,0.4026,Active,0.555,
1044,7934.4,7948.8,Major Movement,0.4018,Active,0.553,
1045,7942.0,7956.4,Major Movement,0.4159,Active,0.579,
1046,7949.6,7964.0,Major Movement,0.4136,Active,0.575,
1047,7957.2,7971.6,Major Movement,0.4161,Active,0.58,
1048,7964.8,7979.2,Major Movement,0.4165,Active,0.586,
1049,7972.4,7986.8,Major Movement,0.4105,Active,0.569,
1050,7980.0,7994.4,Major Movement,0.4011,Active,0.551,
1051,7987.6,8002.0,Major Movement,0.4038,Active,0.562,
1052,7995.2,8009.6,Major Movement,0.4069,Active,0.554,
1053,8002.8,8017.2,Major Movement,0.3945,Restless,0.75,
1054,8010.4,8024.8,Major Movement,0.3934,Restless,0.75,
1055,8018.0,8032.4,Major Movement,0.4083,Active,0.558,
1056,8025.6,8040.0,Major Movement,0.4081,Active,0.56,
1057,8033.2,8047.6,Major Movement,0.4037,Active,0.556,
1058,8040.8,8055.2,Major Movement,0.3956,Active,0.54,
1059,8048.4,8062.8,Major Movement,0.4029,Active,0.551,
1060,8056.0,8070.4,Major Movement,0.4026,Active,0.545,
1061,8063.6,8078.0,Major Movement,0.4004,Active,0.551,
1062,8071.2,8085.6,Major Movement,0.4187,Active,0.575,
1063,8078.8,8093.2,Major Movement,0.4045,Active,0.557,
1064,8086.4,8100.8,Major Movement,0.4014,Active,0.553,
1065,8094.0,8108.4,Major Movement,0.4039,Active,0.56,
1066,8101.6,8116.0,Major Movement,0.4108,Active,0.568,
1067,8109.2,8123.6,Major Movement,0.4088,Active,0.569,
1068,8116.8,8131.2,Major Movement,0.4136,Active,0.572,
1069,8124.4,8138.8,Major Movement,0.4179,Active,0.585,
1070,8132.0,8146.4,Major Movement,0.4255,Active,0.596,
1071,8139.6,8154.0,Major Movement,0.4195,Active,0.583,
1072,8147.2,8161.6,Major Movement,0.412,Active,0.563,
1073,8154.8,8169.2,Major Movement,0.4057,Active,0.562,
1074,8162.4,8176.8,Major Movement,0.4047,Active,0.557,
1075,8170.0,8184.4,Major Movement,0.3979,Active,0.548,
1076,8177.6,8192.0,Major Movement,0.4008,Active,0.554,
1077,8185.2,8199.6,Major Movement,0.4043,Active,0.552,
1078,8192.8,8207.2,Major Movement,0.4085,Active,0.56,
1079,8200.4,8214.8,Major Movement,0.3991,Active,0.551,
1080,8208.0,8222.4,Major Movement,0.4017,Active,0.546,
1081,8215.6,8230.0,Major Movement,0.4015,Active,0.547,
1082,8223.2,8237.6,Major Movement,0.3859,Restless,0.75,
1083,8230.8,8245.2,Major Movement,0.4042,Active,0.555,
1084,8238.4,8252.8,Major Movement,0.4067,Active,0.566,
1085,8246.0,8260.4,Major Movement,0.4115,Active,0.572,
1086,8253.6,8268.0,Major Movement,0.4026,Active,0.553,
1087,8261.2,8275.6,Major Movement,0.3886,Restless,0.75,
1088,8268.8,8283.2,Major Movement,0.4022,Active,0.552,
1089,8276.4,8290.8,Major Movement,0.4081,Active,0.563,
1090,8284.0,8298.4,Major Movement,0.4087,Active,0.572,
1091,8291.6,8306.0,Major Movement,0.4194,Active,0.582,
1092,8299.2,8313.6,Major Movement,0.4113,Active,0.573,
1093,8306.8,8321.2,Major Movement,0.406,Active,0.564,
1094,8314.4,8328.8,Major Movement,0.4053,Active,0.566,
1095,8322.0,8336.4,Major Movement,0.3946,Active,0.547,
1096,8329.6,8344.0,Major Movement,0.3996,Active,0.563,
1097,8337.2,8351.6,Major Movement,0.4189,Active,0.584,
1098,8344.8,8359.2,Major Movement,0.4119,Active,0.567,
1099,8352.4,8366.8,Major Movement,0.4091,Active,0.563,
1100,8360.0,8374.4,Major Movement,0.4107,Active,0.567,
1101,8367.6,8382.0,Major Movement,0.4159,Active,0.581,
1102,8375.2,8389.6,Major Movement,0.4171,Active,0.577,
1103,8382.8,8397.2,Major Movement,0.4211,Active,0.583,
1104,8390.4,8404.8,Major Movement,0.4143,Active,0.565,
1105,8398.0,8412.4,Major Movement,0.4091,Active,0.568,
1106,8405.6,8420.0,Major Movement,0.4097,Active,0.556,
1107,8413.2,8427.6,Major Movement,0.4119,Active,0.563,
1108,8420.8,8435.2,Major Movement,0.4148,Active,0.572,
1109,8428.4,8442.8,Major Movement,0.3938,Active,0.54,
1110,8436.0,8450.4,Major Movement,0.3848,Restless,0.75,
1111,8443.6,8458.0,Major Movement,0.4133,Active,0.567,
1112,8451.2,8465.6,Major Movement,0.4219,Active,0.586,
1113,8458.8,8473.2,Major Movement,0.4081,Active,0.569,
1114,8466.4,8480.8,Major Movement,0.4174,Active,0.582,
1115,8474.0,8488.4,Major Movement,0.4116,Active,0.567,
1116,8481.6,8496.0,Major Movement,0.4035,Active,0.552,
1117,8489.2,8503.6,Major Movement,0.412,Active,0.565,
1118,8496.8,8511.2,Major Movement,0.4135,Active,0.565,
1119,8504.4,8518.8,Major Movement,0.4144,Active,0.572,
1120,8512.0,8526.4,Major Movement,0.4182,Active,0.57,
1121,8519.6,8534.0,Major Movement,0.4016,Active,0.552,
1122,8527.2,8541.6,Major Movement,0.4044,Active,0.556,
1123,8534.8,8549.2,Major Movement,0.4169,Active,0.569,
1124,8542.4,8556.8,Major Movement,0.4127,Active,0.566,
1125,8550.0,8564.4,Major Movement,0.4048,Active,0.555,
1126,8557.6,8572.0,Major Movement,0.413,Active,0.565,
1127,8565.2,8579.6,Major Movement,0.4092,Active,0.556,
1128,8572.8,8587.2,Major Movement,0.4091,Active,0.564,
1129,8580.4,8594.8,Major Movement,0.4088,Active,0.56,
1130,8588.0,8602.4,Major Movement,0.4031,Active,0.554,
1131,8595.6,8610.0,Major Movement,0.4051,Active,0.562,
1132,8603.2,8617.6,Major Movement,0.4104,Active,0.573,
1133,8610.8,8625.2,Major Movement,0.4048,Active,0.556,
1134,8618.4,8632.8,Major Movement,0.4097,Active,0.568,
1135,8626.0,8640.4,Major Movement,0.4186,Active,0.577,
1136,8633.6,8648.0,Major Movement,0.4143,Active,0.57,
1137,8641.2,8655.6,Major Movement,0.4084,Active,0.563,
1138,8648.8,8663.2,Major Movement,0.4049,Active,0.561,
1139,8656.4,8670.8,Major Movement,0.4101,Active,0.561,
1140,8664.0,8678.4,Major Movement,0.4139,Active,0.573,
1141,8671.6,8686.0,Major Movement,0.4083,Active,0.558,
1142,8679.2,8693.6,Major Movement,0.3974,Active,0.553,
1143,8686.8,8701.2,Major Movement,0.4036,Active,0.56,
1144,8694.4,8708.8,Major Movement,0.4133,Active,0.572,
1145,8702.0,8716.4,Major Movement,0.4131,Active,0.569,
1146,8709.6,8724.0,Major Movement,0.4196,Active,0.585,
1147,8717.2,8731.6,Major Movement,0.4227,Active,0.584,
1148,8724.8,8739.2,Major Movement,0.4073,Active,0.567,
1149,8732.4,8746.8,Major Movement,0.4013,Active,0.55,
1150,8740.0,8754.4,Major Movement,0.4074,Active,0.562,
1151,8747.6,8762.0,Major Movement,0.4093,Active,0.562,
1152,8755.2,8769.6,Major Movement,0.4181,Active,0.575,
1153,8762.8,8777.2,Major Movement,0.419,Active,0.581,
1154,8770.4,8784.8,Major Movement,0.4149,Active,0.578,
1155,8778.0,8792.4,Major Movement,0.4149,Active,0.578,
1156,8785.6,8800.0,Major Movement,0.4104,Active,0.56,
1157,8793.2,8807.6,Major Movement,0.4149,Active,0.567,
1158,8800.8,8815.2,Major Movement,0.422,Active,0.585,
1159,8808.4,8822.8,Major Movement,0.4164,Active,0.572,
1160,8816.0,8830.4,Major Movement,0.4036,Active,0.549,
1161,8823.6,8838.0,Major Movement,0.387,Restless,0.75,
1162,8831.2,8845.6,Major Movement,0.4161,Active,0.575,
1163,8838.8,8853.2,Major Movement,0.4211,Active,0.594,
1164,8846.4,8860.8,Major Movement,0.4012,Active,0.56,
1165,8854.0,8868.4,Major Movement,0.398,Active,0.554,
1166,8861.6,8876.0,Major Movement,0.4173,Active,0.58,
1167,8869.2,8883.6,Major Movement,0.4149,Active,0.581,
1168,8876.8,8891.2,Major Movement,0.4198,Active,0.581,
1169,8884.4,8898.8,Major Movement,0.4148,Active,0.573,
1170,8892.0,8906.4,Major Movement,0.4042,Active,0.561,
1171,8899.6,8914.0,Major Movement,0.4106,Active,0.572,
1172,8907.2,8921.6,Major Movement,0.4105,Active,0.566,
1173,8914.8,8929.2,Major Movement,0.4039,Active,0.555,
1174,8922.4,8936.8,Major Movement,0.4154,Active,0.575,
1175,8930.0,8944.4,Major Movement,0.4124,Active,0.56,
1176,8937.6,8952.0,Major Movement,0.4135,Active,0.566,
1177,8945.2,8959.6,Major Movement,0.4011,Active,0.55,
1178,8952.8,8967.2,Major Movement,0.4078,Active,0.561,
1179,8960.4,8974.8,Major Movement,0.4114,Active,0.565,
1180,8968.0,8982.4,Major Movement,0.412,Active,0.57,
1181,8975.6,8990.0,Major Movement,0.4115,Active,0.564,
1182,8983.2,8997.6,Major Movement,0.4117,Active,0.567,
1183,8990.8,9005.2,Major Movement,0.4058,Active,0.554,
1184,8998.4,9012.8,Major Movement,0.3926,Active,0.54,
1185,9006.0,9020.4,Major Movement,0.3998,Active,0.54,
1186,9013.6,9028.0,Major Movement,0.4116,Active,0.571,
1187,9021.2,9035.6,Major Movement,0.4173,Active,0.582,
1188,9028.8,9043.2,Major Movement,0.411,Active,0.579,
1189,9036.4,9050.8,Major Movement,0.4056,Active,0.558,
1190,9044.0,9058.4,Major Movement,0.4046,Active,0.564,
1191,9051.6,9066.0,Major Movement,0.4021,Active,0.556,
1192,9059.2,9073.6,Major Movement,0.4052,Active,0.553,
1193,9066.8,9081.2,Major Movement,0.415,Active,0.578,
1194,9074.4,9088.8,Major Movement,0.4107,Active,0.574,
1195,9082.0,9096.4,Major Movement,0.4122,Active,0.574,
1196,9089.6,9104.0,Major Movement,0.4039,Active,0.559,
1197,9097.2,9111.6,Major Movement,0.4131,Active,0.572,
1198,9104.8,9119.2,Major Movement,0.4068,Active,0.561,
1199,9112.4,9126.8,Major Movement,0.4033,Active,0.549,
1200,9120.0,9134.4,Major Movement,0.4141,Active,0.564,
1201,9127.6,9142.0,Major Movement,0.4107,Active,0.559,
1202,9135.2,9149.6,Major Movement,0.4067,Active,0.557,
1203,9142.8,9157.2,Major Movement,0.4087,Active,0.565,
1204,9150.4,9164.8,Major Movement,0.4084,Active,0.556,
1205,9158.0,9172.4,Major Movement,0.408,Active,0.548,
1206,9165.6,9180.0,Major Movement,0.4139,Active,0.564,
1207,9173.2,9187.6,Major Movement,0.4112,Active,0.568,
1208,9180.8,9195.2,Major Movement,0.4098,Active,0.564,
1209,9188.4,9202.8,Major Movement,0.4136,Active,0.578,
1210,9196.0,9210.4,Major Movement,0.414,Active,0.57,
1211,9203.6,9218.0,Major Movement,0.3992,Active,0.549,
1212,9211.2,9225.6,Major Movement,0.4047,Active,0.553,
1213,9218.8,9233.2,Major Movement,0.4086,Active,0.567,
1214,9226.4,9240.8,Major Movement,0.4022,Active,0.56,
1215,9234.0,9248.4,Major Movement,0.4025,Active,0.56,
1216,9241.6,9256.0,Major Movement,0.3992,Active,0.548,
1217,9249.2,9263.6,Major Movement,0.401,Active,0.556,
1218,9256.8,9271.2,Major Movement,0.4181,Active,0.583,
1219,9264.4,9278.8,Major Movement,0.4051,Active,0.567,
1220,9272.0,9286.4,Major Movement,0.4037,Active,0.554,
1221,9279.6,9294.0,Major Movement,0.4096,Active,0.571,
1222,9287.2,9301.6,Major Movement,0.4186,Active,0.578,
1223,9294.8,9309.2,Major Movement,0.4176,Active,0.579,
1224,9302.4,9316.8,Major Movement,0.4139,Active,0.574,
1225,9310.0,9324.4,Major Movement,0.4174,Active,0.575,
1226,9317.6,9332.0,Major Movement,0.4176,Active,0.578,
1227,9325.2,9339.6,Major Movement,0.4079,Active,0.551,
1228,9332.8,9347.2,Major Movement,0.389,Restless,0.75,
1229,9340.4,9354.8,Major Movement,0.386,Restless,0.75,
1230,9348.0,9362.4,Major Movement,0.4099,Active,0.563,
1231,9355.6,9370.0,Major Movement,0.4122,Active,0.565,
1232,9363.2,9377.6,Major Movement,0.4022,Active,0.546,
1233,9370.8,9385.2,Major Movement,0.4047,Active,0.559,
1234,9378.4,9392.8,Major Movement,0.3977,Active,0.55,
1235,9386.0,9400.4,Major Movement,0.4011,Active,0.553,
1236,9393.6,9408.0,Major Movement,0.4169,Active,0.581,
1237,9401.2,9415.6,Major Movement,0.4259,Active,0.592,
1238,9408.8,9423.2,Major Movement,0.4167,Active,0.578,
1239,9416.4,9430.8,Major Movement,0.4011,Active,0.549,
1240,9424.0,9438.4,Major Movement,0.3894,Restless,0.75,
1241,9431.6,9446.0,Major Movement,0.4129,Active,0.573,
1242,9439.2,9453.6,Major Movement,0.4158,Active,0.58,
1243,9446.8,9461.2,Major Movement,0.4103,Active,0.567,
1244,9454.4,9468.8,Major Movement,0.4137,Active,0.57,
1245,9462.0,9476.4,Major Movement,0.4138,Active,0.57,
1246,9469.6,9484.0,Major Movement,0.3995,Active,0.557,
1247,9477.2,9491.6,Major Movement,0.4023,Active,0.553,
1248,9484.8,9499.2,Major Movement,0.4008,Active,0.555,
1249,9492.4,9506.8,Major Movement,0.3969,Active,0.547,
1250,9500.0,9514.4,Major Movement,0.3897,Restless,0.75,
1251,9507.6,9522.0,Major Movement,0.4023,Active,0.546,
1252,9515.2,9529.6,Major Movement,0.4064,Active,0.551,
1253,9522.8,9537.2,Major Movement,0.3982,Restless,0.75,
1254,9530.4,9544.8,Major Movement,0.4092,Active,0.557,
1255,9538.0,9552.4,Major Movement,0.4084,Active,0.56,
1256,9545.6,9560.0,Major Movement,0.4045,Active,0.561,
1257,9553.2,9567.6,Major Movement,0.4073,Active,0.563,
1258,9560.8,9575.2,Major Movement,0.4026,Active,0.551,
1259,9568.4,9582.8,Major Movement,0.4066,Active,0.565,
1260,9576.0,9590.4,Major Movement,0.4039,Active,0.554,
1261,9583.6,9598.0,Major Movement,0.4043,Active,0.557,
1262,9591.2,9605.6,Major Movement,0.4055,Active,0.555,
1263,9598.8,9613.2,Major Movement,0.3911,Active,0.542,
1264,9606.4,9620.8,Major Movement,0.3949,Active,0.546,
1265,9614.0,9628.4,Major Movement,0.3947,Active,0.551,
1266,9621.6,9636.0,Major Movement,0.4075,Active,0.568,
1267,9629.2,9643.6,Major Movement,0.4184,Active,0.585,
1268,9636.8,9651.2,Major Movement,0.419,Active,0.578,
1269,9644.4,9658.8,Major Movement,0.4072,Active,0.567,
1270,9652.0,9666.4,Major Movement,0.4207,Active,0.582,
1271,9659.6,9674.0,Major Movement,0.416,Active,0.576,
1272,9667.2,9681.6,Major Movement,0.411,Active,0.567,
1273,9674.8,9689.2,Major Movement,0.409,Active,0.558,
1274,9682.4,9696.8,Major Movement,0.4128,Active,0.565,
1275,9690.0,9704.4,Major Movement,0.4075,Active,0.559,
1276,9697.6,9712.0,Major Movement,0.4076,Active,0.56,
1277,9705.2,9719.6,Major Movement,0.4041,Active,0.557,
1278,9712.8,9727.2,Major Movement,0.4034,Active,0.547,
1279,9720.4,9734.8,Major Movement,0.4127,Active,0.566,
1280,9728.0,9742.4,Major Movement,0.4145,Active,0.571,
1281,9735.6,9750.0,Major Movement,0.4089,Active,0.552,
1282,9743.2,9757.6,Major Movement,0.3932,Active,0.544,
1283,9750.8,9765.2,Major Movement,0.4119,Active,0.56,
1284,9758.4,9772.8,Major Movement,0.4007,Active,0.548,
1285,9766.0,9780.4,Major Movement,0.4003,Active,0.549,
1286,9773.6,9788.0,Major Movement,0.4063,Active,0.561,
1287,9781.2,9795.6,Major Movement,0.4155,Active,0.574,
1288,9788.8,9803.2,Major Movement,0.4174,Active,0.579,
1289,9796.4,9810.8,Major Movement,0.4154,Active,0.577,
1290,9804.0,9818.4,Major Movement,0.4113,Active,0.581,
1291,9811.6,9826.0,Major Movement,0.4137,Active,0.573,
1292,9819.2,9833.6,Major Movement,0.4138,Active,0.579,
1293,9826.8,9841.2,Major Movement,0.4209,Active,0.587,
1294,9834.4,9848.8,Major Movement,0.4208,Active,0.588,
1295,9842.0,9856.4,Major Movement,0.42,Active,0.582,
1296,9849.6,9864.0,Major Movement,0.4059,Active,0.556,
1297,9857.2,9871.6,Major Movement,0.4108,Active,0.565,Motion
1298,9864.8,9879.2,Major Movement,0.403,Active,0.56,Motion
1299,9872.4,9886.8,Major Movement,0.4072,Active,0.566,Motion
1300,9880.0,9894.4,Major Movement,0.4179,Active,0.576,Motion
1301,9887.6,9902.0,Major Movement,0.4055,Active,0.549,Motion
1302,9895.2,9909.6,Major Movement,0.4379,Active,0.611,Motion
1303,9902.8,9917.2,Major Movement,0.4625,Active,0.647,Motion
1304,9910.4,9924.8,Major Movement,0.4761,Active,0.647,Motion
1305,9918.0,9932.4,Major Movement,0.5089,Active,0.735,Motion
1306,9925.6,9940.0,Major Movement,0.4978,Active,0.696,Motion
1307,9933.2,9947.6,Major Movement,0.4813,Active,0.688,Motion
1308,9940.8,9955.2,Major Movement,0.4638,Active,0.674,Motion
1309,9948.4,9962.8,Major Movement,0.4504,Active,0.65,Motion
1310,9956.0,9970.4,Major Movement,0.4408,Active,0.639,Motion
1311,9963.6,9978.0,Major Movement,0.4519,Active,0.64,Motion
1312,9971.2,9985.6,Major Movement,0.4717,Active,0.661,Motion
1313,9978.8,9993.2,Major Movement,0.4937,Active,0.674,Motion
1314,9986.4,10000.8,Major Movement,0.4855,Active,0.656,Motion
1315,9994.0,10008.4,Major Movement,0.4554,Active,0.633,Motion
1316,10001.6,10016.0,Major Movement,0.4216,Active,0.589,Motion
1317,10009.2,10023.6,Major Movement,0.4379,Active,0.6,Motion
1318,10016.8,10031.2,Major Movement,0.4842,Active,0.664,Motion
1319,10024.4,10038.8,Major Movement,0.4828,Active,0.656,Motion
1320,10032.0,10046.4,Major Movement,0.4915,Active,0.663,Motion
1321,10039.6,10054.0,Major Movement,0.5014,Active,0.702,Motion
1322,10047.2,10061.6,Major Movement,0.496,Active,0.7,Motion
1323,10054.8,10069.2,Major Movement,0.4968,Active,0.714,Motion
1324,10062.4,10076.8,Major Movement,0.4896,Active,0.677,Motion
1325,10070.0,10084.4,Major Movement,0.4933,Active,0.675,Motion
1326,10077.6,10092.0,Major Movement,0.4646,Active,0.624,Motion
